customer_id,customer_size,annual_revenue,industry,c_level_engagement,open_deals,customer_sign_up_date,amount_ARR_cloud,amount_ARR_on_prem,feature_1_usage,feature_2_usage,feature_3_usage,next_renewal_date,last_qbr_date,amount_ARR_total,customer_age,days_between_renewal_and_qbr,churned
198,1269,1230450.57,Technology,medium,1,2010-08-16,167339.48,5268.77,low,high,high,2013-08-16,2013-05-31,172608.25,186,77,0
199,1717,745870.45,Energy,medium,0,2011-10-03,91698.61,7297.82,high,high,high,2014-10-03,2014-07-04,98996.43,172,91,0
200,1751,1059703.35,Finance,high,0,2020-05-18,250111.95,8010.69,high,high,medium,2023-05-18,2022-10-19,258122.64,67,211,0
201,1858,1160472.09,Manufacturing,low,0,2020-02-06,511123.86,8316.94,high,high,high,2023-02-06,2022-04-01,519440.8,70,311,0
202,1639,908682.7,Energy,medium,0,2011-09-02,175065.82,15666.95,medium,high,high,2014-09-02,2012-08-16,190732.77000000002,173,747,0
203,1332,1045607.17,Government,medium,0,2019-10-31,253182.57,7794.15,low,high,high,2022-10-31,2022-02-25,260976.72,74,248,1
204,1270,1014358.03,Retail,medium,0,2011-04-29,347363.63,6526.88,high,high,high,2014-04-29,2012-11-05,353890.51,177,540,0
205,1337,1266154.5,Energy,medium,0,2019-01-08,156947.82,8694.26,high,high,high,2022-01-08,2020-04-29,165642.08000000002,84,619,1
206,1410,1136697.86,Manufacturing,medium,0,2019-06-07,273623.55,7784.18,high,high,high,2022-06-07,2021-05-12,281407.73,79,391,0
207,1352,1239559.57,Manufacturing,medium,0,2017-06-15,115174.56,9028.92,high,high,low,2020-06-15,2017-10-24,124203.48,103,965,0
208,1612,1043876.64,Manufacturing,low,1,2014-03-10,158917.28,8552.15,medium,high,low,2017-03-10,2015-11-04,167469.43,142,492,1
209,1437,919862.3,Retail,low,0,2017-06-07,167840.28,5723.6,high,high,high,2020-06-07,2020-04-07,173563.88,103,61,0
210,1238,1259136.21,Manufacturing,medium,0,2021-10-21,127402.22,11429.64,medium,high,high,2024-10-21,2023-10-31,138831.86,50,356,1
211,1405,1341392.8,Energy,low,0,2016-06-07,96999.79,10268.82,medium,high,low,2019-06-07,2019-05-22,107268.60999999999,115,16,1
212,1366,1420076.24,Healthcare,medium,0,2010-03-03,123102.6,10160.2,medium,high,high,2013-03-03,2010-10-15,133262.80000000002,191,870,0
213,1412,831521.77,Automotive,medium,0,2017-01-13,222186.04,8779.42,low,medium,high,2020-01-13,2019-04-24,230965.46000000002,108,264,0
214,1625,664234.18,Government,medium,0,2021-08-16,176937.54,12591.43,low,high,high,2024-08-16,2022-11-09,189528.97,52,646,1
215,1455,970854.07,Technology,medium,0,2018-01-15,209245.55,11211.86,medium,high,low,2021-01-15,2019-12-17,220457.40999999997,95,395,0
216,1697,895030.36,Retail,medium,0,2019-12-02,245962.45,10320.48,high,high,high,2022-12-02,2020-12-07,256282.93000000002,73,725,0
217,1339,919978.45,Education,low,1,2020-01-24,310074.4,11397.48,high,high,high,2023-01-24,2021-06-03,321471.88,71,600,0
218,1486,974608.13,Technology,high,0,2012-09-17,135048.75,9110.89,high,high,low,2015-09-17,2014-09-30,144159.64,160,352,0
219,1779,906579.99,Finance,medium,1,2017-02-02,62917.37,10188.34,medium,high,high,2020-02-02,2017-07-03,73105.71,107,944,0
220,1586,1366596.69,Energy,high,0,2021-07-01,226417.92,8114.2,medium,high,medium,2024-07-01,2023-06-29,234532.12000000002,53,368,0
221,1382,1086960.87,Technology,medium,0,2016-05-11,193012.14,13137.69,medium,high,high,2019-05-11,2016-09-07,206149.83000000002,116,976,0
222,1341,1078775.82,Healthcare,medium,0,2014-04-15,167242.12,5190.18,medium,high,high,2017-04-15,2015-03-19,172432.3,141,758,0
223,1367,1045774.45,Retail,low,0,2015-12-11,50920.5,9134.01,high,high,high,2018-12-11,2017-12-25,60054.51,121,351,1
224,1367,1057500.98,Healthcare,medium,0,2022-06-10,82654.37,9313.34,high,high,high,2025-06-10,2024-03-13,91967.70999999999,42,454,1
225,1132,736807.48,Technology,high,0,2016-09-13,161817.23,6760.46,high,high,low,2019-09-13,2018-11-12,168577.69,112,305,1
226,1298,1127505.87,Finance,low,1,2019-07-11,278664.15,11322.57,medium,high,low,2022-07-11,2021-05-20,289986.72000000003,77,417,0
227,1528,1179694.48,Finance,low,0,2022-06-09,160485.68,9996.62,medium,high,high,2025-06-09,2024-10-31,170482.3,42,221,1
228,1219,1419712.32,Technology,medium,1,2018-06-01,166386.65,10260.31,high,high,high,2021-06-01,2020-03-09,176646.96,91,449,0
229,1597,1090266.8,Education,medium,1,2020-11-30,124548.23,10415.99,high,high,high,2023-11-30,2022-07-14,134964.22,60,504,1
230,2011,854104.87,Energy,low,1,2015-12-18,67460.64,14880.22,medium,low,high,2018-12-18,2017-12-22,82340.86,121,361,0
231,1445,906335.66,Finance,low,0,2018-06-20,1548726.66,5528.33,high,high,high,2021-06-20,2019-12-05,1554254.99,90,563,0
232,1304,832853.43,Retail,high,0,2010-01-20,114490.48,6484.35,medium,medium,low,2013-01-20,2012-01-04,120974.83,193,382,1
233,1653,1089474.29,Food and Beverage,medium,0,2012-03-19,390407.03,6829.18,medium,high,medium,2015-03-19,2014-03-11,397236.21,166,373,0
234,1387,621986.42,Government,low,1,2017-07-27,101328.45,10679.28,high,high,high,2020-07-27,2019-09-03,112007.73,101,328,1
235,1507,1336335.36,Retail,medium,1,2017-01-27,228545.89,6361.01,high,low,low,2020-01-27,2019-05-16,234906.90000000002,107,256,0
236,1131,1308815.73,Food and Beverage,medium,0,2014-01-20,136255.47,6573.1,high,high,high,2017-01-20,2016-11-11,142828.57,144,70,1
237,2164,1300681.55,Government,high,1,2018-04-16,94344.0,9245.9,high,high,low,2021-04-16,2021-01-04,103589.9,92,102,0
238,1402,1093807.53,Technology,medium,0,2015-01-08,176166.33,9023.55,high,high,high,2018-01-08,2017-05-26,185189.87999999998,132,227,0
239,1395,1191080.23,Education,medium,0,2011-10-26,96398.23,15084.94,high,high,low,2014-10-26,2013-06-17,111483.17,171,496,0
240,1547,786440.65,Energy,low,0,2018-11-20,253849.89,9535.48,high,high,low,2021-11-20,2020-12-03,263385.37,85,352,0
241,1511,505919.25,Food and Beverage,high,0,2019-01-01,173816.59,11484.32,medium,high,high,2022-01-01,2020-11-20,185300.91,84,407,0
242,1459,903537.87,Education,medium,0,2012-11-28,370125.15,5507.83,high,high,high,2015-11-28,2013-10-14,375632.98000000004,158,775,0
243,1689,1053911.52,Education,high,1,2016-12-12,76645.2,8754.5,high,high,medium,2019-12-12,2017-02-07,85399.7,109,1038,0
244,1563,1311890.81,Manufacturing,low,0,2013-07-29,59189.35,9735.23,medium,low,high,2016-07-29,2015-10-21,68924.58,150,282,1
245,1184,1082080.33,Energy,medium,0,2022-07-14,187779.25,8256.72,low,high,high,2025-07-14,2023-06-12,196035.97,41,763,1
246,1466,1123207.04,Energy,medium,0,2022-02-16,147550.13,10109.68,medium,high,low,2025-02-16,2023-06-06,157659.81,46,621,1
247,1722,923494.21,Retail,medium,0,2011-02-07,218788.49,9543.63,low,high,high,2014-02-07,2011-05-05,228332.12,180,1009,1
248,1535,1099770.62,Healthcare,medium,0,2020-05-18,133192.81,6625.27,high,high,low,2023-05-18,2021-01-20,139818.08,67,848,1
249,1646,1298814.03,Technology,low,0,2022-02-21,165912.09,9540.43,low,high,low,2025-02-21,2024-02-27,175452.52,46,360,1
250,1599,780007.34,Retail,medium,0,2012-02-10,247639.26,7865.6,medium,high,low,2015-02-10,2014-12-17,255504.86000000002,168,55,0
251,1585,484469.35,Energy,medium,0,2022-11-02,355980.45,8439.25,low,high,medium,2025-11-02,2024-11-20,364419.7,37,347,0
252,1290,762727.53,Education,medium,0,2011-01-31,150828.77,7504.51,high,high,low,2014-01-31,2012-10-12,158333.28,180,476,1
253,2181,1072657.64,Finance,medium,0,2014-07-17,69092.49,9110.24,medium,low,high,2017-07-17,2016-10-05,78202.73000000001,138,285,1
254,1734,951665.13,Retail,medium,0,2014-12-17,239190.7,8260.54,medium,high,high,2017-12-17,2016-07-22,247451.24000000002,133,513,0
255,1923,1064109.93,Technology,medium,1,2016-02-01,69444.71,9140.89,high,high,medium,2019-02-01,2017-07-04,78585.6,119,577,1
256,1451,767478.38,Automotive,medium,0,2022-02-17,310092.87,8954.0,high,high,low,2025-02-17,2024-05-21,319046.87,46,272,0
257,1646,654379.53,Energy,low,0,2022-12-05,184390.24,11205.48,high,high,low,2025-12-05,2023-11-20,195595.72,36,746,1
258,1847,1181326.55,Retail,low,1,2022-01-10,127598.26,6586.79,high,high,high,2025-01-10,2024-05-15,134185.05,47,240,1
259,1453,876965.16,Food and Beverage,high,1,2015-10-30,401629.25,10295.17,high,high,high,2018-10-30,2017-09-14,411924.42,122,411,0
260,1114,1006306.19,Automotive,medium,0,2020-01-20,164787.02,10078.54,medium,high,low,2023-01-20,2022-09-21,174865.56,71,121,1
261,1725,662278.44,Manufacturing,low,0,2015-12-02,481664.48,9010.17,high,low,high,2018-12-02,2016-04-20,490674.64999999997,121,956,0
262,1064,1061832.37,Finance,low,0,2017-12-05,132707.38,14610.46,high,high,low,2020-12-05,2020-05-29,147317.84,97,190,1
263,942,1276814.74,Food and Beverage,medium,1,2019-07-29,199836.15,8083.32,high,high,high,2022-07-29,2021-12-07,207919.47,77,234,0
264,1578,1080147.21,Energy,low,0,2010-01-27,370076.19,6386.4,medium,high,medium,2013-01-27,2010-09-30,376462.59,192,850,0
265,1363,1227965.19,Finance,medium,0,2011-12-12,358166.92,11978.32,medium,high,low,2014-12-12,2012-10-11,370145.24,170,792,0
266,914,802970.42,Technology,low,0,2021-04-13,332954.17,13675.68,high,high,low,2024-04-13,2022-08-04,346629.85,56,618,0
267,1203,810181.92,Retail,medium,1,2011-10-05,212064.75,9335.69,high,high,high,2014-10-05,2014-06-06,221400.44,172,121,0
268,1290,1228515.83,Finance,medium,1,2010-05-19,292515.64,9527.53,medium,high,high,2013-05-19,2012-12-17,302043.17000000004,189,153,0
269,1194,1246854.07,Manufacturing,low,1,2013-07-30,181390.96,8048.14,high,high,medium,2016-07-30,2014-04-22,189439.1,150,830,0
270,1477,888335.07,Energy,high,1,2013-08-29,99622.71,5198.25,high,high,high,2016-08-29,2015-02-10,104820.96,149,566,1
271,1594,793826.13,Healthcare,medium,1,2015-01-19,304317.45,9689.55,high,high,high,2018-01-19,2016-11-23,314007.0,132,422,0
272,1625,1147465.0,Retail,medium,0,2022-07-04,236615.54,11313.57,medium,high,high,2025-07-04,2025-06-16,247929.11000000002,41,18,0
273,1440,1130112.66,Government,medium,0,2014-12-26,132352.61,5767.25,medium,high,high,2017-12-26,2015-06-30,138119.86,133,910,1
274,1658,1283205.88,Manufacturing,medium,0,2015-11-02,218036.23,8705.07,medium,high,low,2018-11-02,2018-03-05,226741.30000000002,122,242,0
275,1685,1217539.76,Healthcare,low,0,2017-09-28,96727.21,7942.64,high,high,high,2020-09-28,2018-08-23,104669.85,99,767,0
276,1313,908322.54,Energy,medium,0,2015-07-17,235098.76,8364.84,high,low,low,2018-07-17,2018-04-02,243463.6,126,106,0
277,1447,1071521.99,Manufacturing,high,1,2017-12-29,32463.53,9258.61,medium,high,high,2020-12-29,2019-10-04,41722.14,96,452,0
278,1129,817485.45,Finance,low,0,2022-01-19,84481.21,7865.63,high,high,high,2025-01-19,2022-11-23,92346.84000000001,47,788,0
279,1183,1089273.04,Healthcare,medium,0,2014-05-21,84512.21,9201.72,high,high,high,2017-05-21,2016-08-22,93713.93000000001,140,272,1
280,1242,1061754.18,Manufacturing,medium,0,2012-06-04,206473.06,13195.91,high,medium,low,2015-06-04,2013-05-31,219668.97,164,734,0
281,1530,819016.14,Energy,medium,0,2010-01-01,248534.72,13753.74,high,high,high,2013-01-01,2012-05-18,262288.46,193,228,0
282,1731,1149876.29,Retail,low,0,2017-05-08,223465.24,8993.92,high,high,high,2020-05-08,2017-09-22,232459.16,104,959,0
283,1545,1123548.03,Government,medium,1,2011-09-27,138905.07,4724.62,medium,high,high,2014-09-27,2014-09-23,143629.69,172,4,1
284,1703,1119701.5,Food and Beverage,high,1,2011-05-20,55720.0,7112.55,high,high,high,2014-05-20,2012-05-25,62832.55,177,725,0
285,1185,1329449.05,Healthcare,medium,0,2011-11-30,159185.99,10629.42,medium,high,high,2014-11-30,2012-02-01,169815.41,170,1033,0
286,1316,806080.13,Retail,medium,0,2021-03-01,457294.55,7555.73,high,high,high,2024-03-01,2021-05-24,464850.27999999997,57,1012,0
287,1372,1019253.75,Technology,high,0,2016-01-15,122684.52,7475.9,high,medium,high,2019-01-15,2016-07-12,130160.42,120,917,1
288,1519,1134686.38,Food and Beverage,high,1,2021-08-13,221457.97,9088.12,high,high,high,2024-08-13,2023-02-22,230546.09,52,538,0
289,1855,906625.15,Manufacturing,medium,0,2020-03-12,128746.14,11206.74,high,high,high,2023-03-12,2020-06-30,139952.88,69,985,1
290,2044,1094363.96,Technology,medium,0,2015-02-23,83620.98,6693.56,medium,low,low,2018-02-23,2015-10-08,90314.54,131,869,1
291,1689,918832.02,Manufacturing,medium,0,2018-06-01,98136.81,10101.38,low,medium,high,2021-06-01,2020-02-07,108238.19,91,480,1
292,1453,1206638.75,Technology,medium,0,2017-09-20,544211.16,9600.41,medium,high,medium,2020-09-20,2018-04-17,553811.5700000001,99,887,0
293,1919,1202384.83,Finance,medium,0,2010-10-29,78501.21,11959.17,high,high,high,2013-10-29,2012-12-27,90460.38,183,306,0
294,1329,906294.75,Energy,medium,0,2022-05-11,115658.31,10189.0,high,high,medium,2025-05-11,2023-03-02,125847.31,43,801,0
295,1526,750731.92,Energy,medium,0,2011-02-11,390930.75,7480.75,high,high,low,2014-02-11,2013-09-06,398411.5,180,158,0
296,1283,913695.14,Energy,medium,1,2012-01-23,91115.89,8364.73,high,high,low,2015-01-23,2013-09-23,99480.62,168,487,1
297,1632,1090073.58,Technology,low,1,2019-06-17,241647.81,9359.66,medium,medium,high,2022-06-17,2022-03-02,251007.47,78,107,0
298,1401,798542.82,Government,medium,1,2012-04-11,109135.6,10909.1,high,high,high,2015-04-11,2013-03-22,120044.70000000001,166,750,0
299,1718,832860.87,Finance,medium,1,2011-05-03,105293.16,10472.39,medium,high,low,2014-05-03,2013-08-22,115765.55,177,254,0
300,1529,852932.1,Technology,low,1,2022-09-19,193184.14,10477.04,high,low,high,2025-09-19,2023-09-14,203661.18000000002,39,736,0
301,991,703038.03,Energy,low,0,2017-07-18,161574.11,7605.15,high,medium,high,2020-07-18,2018-09-10,169179.25999999998,101,677,1
302,1594,795019.92,Healthcare,low,0,2019-09-13,365005.88,9519.77,high,high,high,2022-09-13,2022-04-07,374525.65,75,159,0
303,1331,1333784.04,Food and Beverage,low,0,2011-10-05,95988.5,7329.04,high,high,high,2014-10-05,2014-07-21,103317.54,172,76,1
304,1311,714507.37,Food and Beverage,medium,0,2021-05-24,444392.4,5006.39,high,high,high,2024-05-24,2021-11-18,449398.79000000004,55,918,0
305,1379,1051229.71,Technology,medium,0,2016-06-23,227706.16,14255.04,high,high,high,2019-06-23,2017-01-24,241961.2,114,880,0
306,1136,987585.96,Energy,medium,1,2013-12-26,184108.17,9772.11,high,high,high,2016-12-26,2014-02-11,193880.28000000003,145,1049,0
307,1524,1377080.88,Energy,medium,1,2014-11-06,97813.68,9032.76,high,high,high,2017-11-06,2017-06-14,106846.43999999999,134,145,0
308,1571,1297958.22,Government,medium,0,2014-01-24,203905.15,10882.95,medium,high,high,2017-01-24,2014-05-30,214788.1,144,970,0
309,1210,930511.56,Energy,medium,0,2019-10-25,142030.96,7887.69,medium,high,medium,2022-10-25,2021-04-08,149918.65,74,565,0
310,1593,1014302.6,Energy,high,0,2012-04-23,261812.6,11753.21,medium,high,high,2015-04-23,2014-12-09,273565.81,165,135,0
311,1438,1034937.67,Energy,medium,0,2021-02-10,157161.15,7722.04,medium,low,high,2024-02-10,2022-03-15,164883.19,58,697,1
312,1279,907043.47,Retail,medium,0,2015-03-12,114076.47,10950.79,medium,high,low,2018-03-12,2017-05-11,125027.26000000001,130,305,1
313,1295,1163177.79,Food and Beverage,low,0,2021-12-10,306316.77,8232.19,high,high,high,2024-12-10,2022-11-25,314548.96,48,746,0
314,1684,991915.45,Government,medium,0,2019-08-12,121156.61,11867.52,high,high,low,2022-08-12,2020-06-12,133024.13,76,791,0
315,1496,828689.14,Finance,medium,0,2021-11-12,57955.96,6715.8,high,high,high,2024-11-12,2023-09-04,64671.76,49,435,0
316,1351,813589.27,Energy,medium,0,2015-10-27,182672.25,10639.97,high,medium,high,2018-10-27,2017-09-15,193312.22,122,407,0
317,1326,848260.23,Finance,high,0,2020-12-14,89158.38,11031.62,high,high,low,2023-12-14,2022-03-11,100190.0,60,643,1
318,1404,982530.79,Retail,medium,0,2012-02-01,108910.94,8321.66,high,high,high,2015-02-01,2014-01-24,117232.6,168,373,0
319,1598,1014760.67,Manufacturing,medium,0,2018-01-17,207415.2,5936.24,high,high,high,2021-01-17,2019-12-11,213351.44,95,403,0
320,1540,1343937.16,Manufacturing,medium,0,2012-01-11,142103.47,5740.42,medium,high,low,2015-01-11,2015-01-02,147843.89,169,9,1
321,1810,1037202.84,Manufacturing,low,0,2021-08-03,228305.45,10284.74,low,high,high,2024-08-03,2023-07-12,238590.19,52,388,1
322,1651,975537.58,Retail,medium,0,2015-07-13,84978.18,15514.82,medium,medium,high,2018-07-13,2016-02-23,100493.0,126,871,1
323,1405,947094.8,Education,medium,0,2018-02-27,351719.37,7412.05,high,high,low,2021-02-27,2019-04-24,359131.42,94,675,0
324,1773,875209.75,Retail,medium,0,2018-05-02,145487.65,8647.32,high,high,low,2021-05-02,2020-12-22,154134.97,92,131,1
325,1403,1082721.66,Technology,medium,0,2010-07-26,154001.06,4575.44,high,high,medium,2013-07-26,2011-04-18,158576.5,186,830,1
326,1455,894457.17,Manufacturing,medium,0,2021-11-05,99986.56,6925.51,medium,high,medium,2024-11-05,2024-01-03,106912.06999999999,49,307,1
327,1406,563438.17,Energy,high,0,2018-06-20,246954.96,11203.53,medium,high,medium,2021-06-20,2020-10-26,258158.49,90,237,0
328,1320,1228845.66,Manufacturing,low,0,2013-08-05,297969.28,6505.11,medium,low,low,2016-08-05,2014-03-03,304474.39,150,886,1
329,1671,1159200.2,Manufacturing,high,1,2013-11-14,179749.01,6187.04,high,high,high,2016-11-14,2014-01-10,185936.05000000002,146,1039,0
330,1581,984211.83,Education,medium,0,2013-03-15,237274.95,9431.78,medium,high,high,2016-03-15,2013-12-26,246706.73,154,810,1
331,961,1105697.76,Energy,low,0,2010-10-22,109014.59,6791.15,medium,low,medium,2013-10-22,2013-02-18,115805.73999999999,184,246,1
332,1542,1127386.03,Technology,high,0,2021-07-07,65007.24,9209.93,high,low,high,2024-07-07,2021-12-30,74217.17,53,920,1
333,1897,779705.21,Retail,low,0,2014-08-06,195186.63,10553.79,high,high,high,2017-08-06,2016-12-15,205740.42,137,234,0
334,1870,794532.68,Energy,medium,1,2019-04-16,282378.62,3549.23,high,high,high,2022-04-16,2022-02-25,285927.85,80,50,0
335,1331,1172339.08,Retail,medium,0,2021-06-21,126115.31,12909.15,high,high,low,2024-06-21,2021-10-12,139024.46,54,983,0
336,1619,1179292.52,Retail,high,0,2010-03-15,223871.52,14641.73,high,high,medium,2013-03-15,2012-04-03,238513.25,191,346,0
337,1142,1406996.23,Energy,medium,0,2021-06-09,271351.96,8109.33,high,high,medium,2024-06-09,2024-03-06,279461.29000000004,54,95,0
338,1302,892977.27,Energy,medium,0,2013-04-19,206462.35,11795.66,medium,high,high,2016-04-19,2015-03-25,218258.01,153,391,0
339,1322,1430413.55,Retail,medium,1,2020-01-16,146620.03,7677.3,medium,high,high,2023-01-16,2022-04-20,154297.33,71,271,1
340,1391,1141764.06,Retail,medium,0,2015-09-04,153976.88,8589.81,high,medium,high,2018-09-04,2015-10-15,162566.69,124,1055,0
341,1541,823143.17,Food and Beverage,medium,0,2017-01-04,185657.93,14305.6,high,high,low,2020-01-04,2017-06-20,199963.53,108,928,0
342,1896,1403430.63,Energy,low,1,2018-03-06,172280.25,7345.09,medium,medium,high,2021-03-06,2019-09-23,179625.34,94,530,0
343,1743,1116015.48,Healthcare,low,0,2011-06-08,443868.43,9129.21,high,high,high,2014-06-08,2012-07-23,452997.64,176,685,0
344,972,1383294.29,Retail,medium,0,2019-12-04,97938.39,7384.55,high,high,high,2022-12-04,2020-12-08,105322.94,73,726,0
345,1519,1177690.85,Education,medium,0,2016-03-22,257300.81,10753.61,high,high,high,2019-03-22,2018-11-06,268054.42,118,136,0
346,1581,1487473.13,Manufacturing,medium,1,2017-01-06,198209.3,5954.32,medium,low,high,2020-01-06,2017-02-22,204163.62,108,1048,0
347,1334,1151144.93,Energy,low,0,2013-09-03,204364.55,8133.82,high,high,high,2016-09-03,2015-07-15,212498.37,149,416,1
348,1791,1036266.09,Education,high,0,2020-02-28,75569.13,9180.64,high,high,medium,2023-02-28,2021-11-11,84749.77,70,474,1
349,1404,1200036.78,Manufacturing,high,1,2012-11-09,54137.13,5814.36,high,high,high,2015-11-09,2015-09-09,59951.49,159,61,0
350,1532,868342.22,Technology,medium,0,2015-03-24,142587.53,6637.19,medium,high,high,2018-03-24,2015-07-24,149224.72,130,974,1
351,1280,995672.64,Energy,medium,0,2021-10-15,288334.15,12242.34,high,high,high,2024-10-15,2021-10-29,300576.49000000005,50,1082,0
352,1856,1032502.21,Energy,low,0,2011-07-06,124406.51,11101.75,high,high,medium,2014-07-06,2013-10-14,135508.26,175,265,0
353,1386,913825.47,Retail,medium,0,2019-11-25,211696.46,7433.22,high,high,high,2022-11-25,2020-06-15,219129.68,73,893,1
354,1669,972291.2,Education,medium,0,2014-07-23,267298.85,5588.36,medium,high,high,2017-07-23,2015-12-28,272887.20999999996,138,573,0
355,1348,792846.62,Energy,high,0,2016-08-18,204549.01,9814.2,high,high,high,2019-08-18,2017-04-14,214363.21000000002,113,856,0
356,1211,840184.25,Technology,medium,0,2020-05-13,173596.02,10687.07,medium,high,medium,2023-05-13,2022-12-07,184283.09,67,157,0
357,1023,994516.16,Education,medium,0,2016-04-18,107810.01,6517.6,high,high,high,2019-04-18,2016-09-29,114327.61,117,931,1
